5s,15s,Date_time,6s,Discharge,10s
USGS,1105585,8/2/2018 05:00,EDT,1.29,P
USGS,1105585,8/2/2018 05:15,EDT,1.28,P
USGS,1105585,8/2/2018 05:30,EDT,1.3,P
USGS,1105585,8/2/2018 05:45,EDT,1.26,P
USGS,1105585,8/2/2018 06:00,EDT,1.14,P
USGS,1105585,8/2/2018 06:15,EDT,1.25,P
USGS,1105585,8/2/2018 06:30,EDT,1.28,P
USGS,1105585,8/2/2018 06:45,EDT,1.29,P
USGS,1105585,8/2/2018 07:00,EDT,1.28,P
USGS,1105585,8/2/2018 07:15,EDT,1.29,P
USGS,1105585,8/2/2018 07:30,EDT,1.26,P
USGS,1105585,8/2/2018 07:45,EDT,1.26,P
USGS,1105585,8/2/2018 08:00,EDT,1.16,P
USGS,1105585,8/2/2018 08:15,EDT,1.13,P
USGS,1105585,8/2/2018 08:30,EDT,1.26,P
USGS,1105585,8/2/2018 08:45,EDT,1.27,P
USGS,1105585,8/2/2018 09:00,EDT,1.26,P
USGS,1105585,8/2/2018 09:15,EDT,1.29,P
USGS,1105585,8/2/2018 09:30,EDT,1.28,P
USGS,1105585,8/2/2018 09:45,EDT,1.3,P
USGS,1105585,8/2/2018 10:00,EDT,1.25,P
USGS,1105585,8/2/2018 10:15,EDT,1.15,P
USGS,1105585,8/2/2018 10:30,EDT,1.28,P
USGS,1105585,8/2/2018 10:45,EDT,1.33,P
USGS,1105585,8/2/2018 11:00,EDT,1.32,P
USGS,1105585,8/2/2018 11:15,EDT,1.32,P
USGS,1105585,8/2/2018 11:30,EDT,1.33,P
USGS,1105585,8/2/2018 11:45,EDT,1.36,P
USGS,1105585,8/2/2018 12:00,EDT,1.32,P
USGS,1105585,8/2/2018 12:15,EDT,1.21,P
USGS,1105585,8/2/2018 12:30,EDT,1.35,P
USGS,1105585,8/2/2018 12:45,EDT,1.36,P
USGS,1105585,8/2/2018 13:00,EDT,1.37,P
USGS,1105585,8/2/2018 13:15,EDT,1.4,P
USGS,1105585,8/2/2018 13:30,EDT,1.41,P
USGS,1105585,8/2/2018 13:45,EDT,1.43,P
USGS,1105585,8/2/2018 14:00,EDT,1.33,P
USGS,1105585,8/2/2018 14:15,EDT,1.31,P
USGS,1105585,8/2/2018 14:30,EDT,1.46,P
USGS,1105585,8/2/2018 14:45,EDT,1.44,P
USGS,1105585,8/2/2018 15:00,EDT,1.45,P
USGS,1105585,8/2/2018 15:15,EDT,1.45,P
USGS,1105585,8/2/2018 15:30,EDT,1.46,P
USGS,1105585,8/2/2018 15:45,EDT,1.46,P
USGS,1105585,8/2/2018 16:00,EDT,1.41,P
USGS,1105585,8/2/2018 16:15,EDT,1.36,P
USGS,1105585,8/2/2018 16:30,EDT,1.46,P
USGS,1105585,8/2/2018 16:45,EDT,1.44,P
USGS,1105585,8/2/2018 17:00,EDT,1.44,P
USGS,1105585,8/2/2018 17:15,EDT,1.45,P
USGS,1105585,8/2/2018 17:30,EDT,1.45,P
USGS,1105585,8/2/2018 17:45,EDT,1.46,P
USGS,1105585,8/2/2018 18:00,EDT,1.4,P
USGS,1105585,8/2/2018 18:15,EDT,1.31,P
USGS,1105585,8/2/2018 18:30,EDT,1.44,P
USGS,1105585,8/2/2018 18:45,EDT,1.43,P
USGS,1105585,8/2/2018 19:00,EDT,1.4,P
USGS,1105585,8/2/2018 19:15,EDT,1.39,P
USGS,1105585,8/2/2018 19:30,EDT,1.39,P
USGS,1105585,8/2/2018 19:45,EDT,1.37,P
USGS,1105585,8/2/2018 20:00,EDT,1.36,P
USGS,1105585,8/2/2018 20:15,EDT,1.35,P
USGS,1105585,8/2/2018 20:30,EDT,1.33,P
USGS,1105585,8/2/2018 20:45,EDT,1.32,P
USGS,1105585,8/2/2018 21:00,EDT,1.31,P
USGS,1105585,8/2/2018 21:15,EDT,1.31,P
USGS,1105585,8/2/2018 21:30,EDT,1.31,P
USGS,1105585,8/2/2018 21:45,EDT,1.3,P
USGS,1105585,8/2/2018 22:00,EDT,1.28,P
USGS,1105585,8/2/2018 22:15,EDT,1.29,P
USGS,1105585,8/2/2018 22:30,EDT,1.29,P
USGS,1105585,8/2/2018 22:45,EDT,1.29,P
USGS,1105585,8/2/2018 23:00,EDT,1.26,P
USGS,1105585,8/2/2018 23:15,EDT,1.26,P
USGS,1105585,8/2/2018 23:30,EDT,1.27,P
USGS,1105585,8/2/2018 23:45,EDT,1.27,P
USGS,1105585,8/3/2018 00:00,EDT,1.24,P
USGS,1105585,8/3/2018 00:15,EDT,1.24,P
USGS,1105585,8/3/2018 00:30,EDT,1.24,P
USGS,1105585,8/3/2018 00:45,EDT,1.22,P
USGS,1105585,8/3/2018 01:00,EDT,1.21,P
USGS,1105585,8/3/2018 01:15,EDT,1.22,P
USGS,1105585,8/3/2018 01:30,EDT,1.25,P
USGS,1105585,8/3/2018 01:45,EDT,1.24,P
USGS,1105585,8/3/2018 02:00,EDT,1.22,P
USGS,1105585,8/3/2018 02:15,EDT,1.21,P
USGS,1105585,8/3/2018 02:30,EDT,1.21,P
USGS,1105585,8/3/2018 02:45,EDT,1.24,P
USGS,1105585,8/3/2018 03:00,EDT,1.24,P
USGS,1105585,8/3/2018 03:15,EDT,1.22,P
USGS,1105585,8/3/2018 03:30,EDT,1.24,P
USGS,1105585,8/3/2018 03:45,EDT,1.22,P
USGS,1105585,8/3/2018 04:00,EDT,1.22,P
USGS,1105585,8/3/2018 04:15,EDT,1.22,P
USGS,1105585,8/3/2018 04:30,EDT,1.24,P
USGS,1105585,8/3/2018 04:45,EDT,1.25,P
USGS,1105585,8/3/2018 05:00,EDT,1.25,P
USGS,1105585,8/3/2018 05:15,EDT,1.24,P
USGS,1105585,8/3/2018 05:30,EDT,1.25,P
USGS,1105585,8/3/2018 05:45,EDT,1.24,P
USGS,1105585,8/3/2018 06:00,EDT,1.24,P
USGS,1105585,8/3/2018 06:15,EDT,1.24,P
USGS,1105585,8/3/2018 06:30,EDT,1.24,P
USGS,1105585,8/3/2018 06:45,EDT,1.24,P
USGS,1105585,8/3/2018 07:00,EDT,1.22,P
USGS,1105585,8/3/2018 07:15,EDT,1.24,P
USGS,1105585,8/3/2018 07:30,EDT,1.22,P
USGS,1105585,8/3/2018 07:45,EDT,1.22,P
USGS,1105585,8/3/2018 08:00,EDT,1.24,P
USGS,1105585,8/3/2018 08:15,EDT,1.21,P
USGS,1105585,8/3/2018 08:30,EDT,1.22,P
USGS,1105585,8/3/2018 08:45,EDT,1.22,P
USGS,1105585,8/3/2018 09:00,EDT,1.22,P
USGS,1105585,8/3/2018 09:15,EDT,1.21,P
USGS,1105585,8/3/2018 09:30,EDT,1.19,P
USGS,1105585,8/3/2018 09:45,EDT,1.21,P
USGS,1105585,8/3/2018 10:00,EDT,1.21,P
USGS,1105585,8/3/2018 10:15,EDT,1.21,P
USGS,1105585,8/3/2018 10:30,EDT,1.24,P
USGS,1105585,8/3/2018 10:45,EDT,1.24,P
USGS,1105585,8/3/2018 11:00,EDT,1.25,P
USGS,1105585,8/3/2018 11:15,EDT,1.26,P
USGS,1105585,8/3/2018 11:30,EDT,1.26,P
USGS,1105585,8/3/2018 11:45,EDT,1.25,P
USGS,1105585,8/3/2018 12:00,EDT,1.27,P
USGS,1105585,8/3/2018 12:15,EDT,1.27,P
USGS,1105585,8/3/2018 12:30,EDT,1.27,P
USGS,1105585,8/3/2018 12:45,EDT,1.27,P
USGS,1105585,8/3/2018 13:00,EDT,1.28,P
USGS,1105585,8/3/2018 13:15,EDT,1.28,P
USGS,1105585,8/3/2018 13:30,EDT,1.31,P
USGS,1105585,8/3/2018 13:45,EDT,1.29,P
USGS,1105585,8/3/2018 14:00,EDT,1.29,P
USGS,1105585,8/3/2018 14:15,EDT,1.31,P
USGS,1105585,8/3/2018 14:30,EDT,2.31,P
USGS,1105585,8/3/2018 14:45,EDT,57,P
USGS,1105585,8/3/2018 15:00,EDT,37.9,P
USGS,1105585,8/3/2018 15:15,EDT,17.8,P
USGS,1105585,8/3/2018 15:30,EDT,9.27,P
USGS,1105585,8/3/2018 15:45,EDT,5.4,P
USGS,1105585,8/3/2018 16:00,EDT,4.29,P
USGS,1105585,8/3/2018 16:15,EDT,3.13,P
USGS,1105585,8/3/2018 16:30,EDT,2.5,P
USGS,1105585,8/3/2018 16:45,EDT,2.06,P
USGS,1105585,8/3/2018 17:00,EDT,1.83,P
USGS,1105585,8/3/2018 17:15,EDT,1.7,P
USGS,1105585,8/3/2018 17:30,EDT,1.57,P
USGS,1105585,8/3/2018 17:45,EDT,1.5,P
USGS,1105585,8/3/2018 18:00,EDT,1.31,P
USGS,1105585,8/3/2018 18:15,EDT,1.26,P
USGS,1105585,8/3/2018 18:30,EDT,1.27,P
USGS,1105585,8/3/2018 18:45,EDT,1.25,P
USGS,1105585,8/3/2018 19:00,EDT,1.2,P
USGS,1105585,8/3/2018 19:15,EDT,1.16,P
USGS,1105585,8/3/2018 19:30,EDT,1.15,P
USGS,1105585,8/3/2018 19:45,EDT,1.16,P
USGS,1105585,8/3/2018 20:00,EDT,1.15,P
USGS,1105585,8/3/2018 20:15,EDT,1.13,P
USGS,1105585,8/3/2018 20:30,EDT,1.13,P
USGS,1105585,8/3/2018 20:45,EDT,1.11,P
USGS,1105585,8/3/2018 21:00,EDT,1.13,P
USGS,1105585,8/3/2018 21:15,EDT,1.12,P
USGS,1105585,8/3/2018 21:30,EDT,1.11,P
USGS,1105585,8/3/2018 21:45,EDT,1.11,P
USGS,1105585,8/3/2018 22:00,EDT,1.13,P
USGS,1105585,8/3/2018 22:15,EDT,1.13,P
USGS,1105585,8/3/2018 22:30,EDT,1.13,P
USGS,1105585,8/3/2018 22:45,EDT,1.12,P
USGS,1105585,8/3/2018 23:00,EDT,1.12,P
USGS,1105585,8/3/2018 23:15,EDT,1.12,P
USGS,1105585,8/3/2018 23:30,EDT,1.13,P
USGS,1105585,8/3/2018 23:45,EDT,1.11,P
USGS,1105585,8/4/2018 00:00,EDT,1.11,P
USGS,1105585,8/4/2018 00:15,EDT,1.11,P
USGS,1105585,8/4/2018 00:30,EDT,1.1,P
USGS,1105585,8/4/2018 00:45,EDT,1.09,P
USGS,1105585,8/4/2018 01:00,EDT,1.09,P
USGS,1105585,8/4/2018 01:15,EDT,1.1,P
USGS,1105585,8/4/2018 01:30,EDT,1.07,P
USGS,1105585,8/4/2018 01:45,EDT,1.07,P
USGS,1105585,8/4/2018 02:00,EDT,1.08,P
USGS,1105585,8/4/2018 02:15,EDT,1.08,P
USGS,1105585,8/4/2018 02:30,EDT,1.08,P
USGS,1105585,8/4/2018 02:45,EDT,1.08,P
USGS,1105585,8/4/2018 03:00,EDT,1.08,P
USGS,1105585,8/4/2018 03:15,EDT,1.09,P
USGS,1105585,8/4/2018 03:30,EDT,1.09,P
USGS,1105585,8/4/2018 03:45,EDT,1.08,P
USGS,1105585,8/4/2018 04:00,EDT,1.07,P
USGS,1105585,8/4/2018 04:15,EDT,1.08,P
USGS,1105585,8/4/2018 04:30,EDT,1.08,P
USGS,1105585,8/4/2018 04:45,EDT,1.08,P
USGS,1105585,8/4/2018 05:00,EDT,1.08,P
USGS,1105585,8/4/2018 05:15,EDT,1.07,P
USGS,1105585,8/4/2018 05:30,EDT,1.09,P
USGS,1105585,8/4/2018 05:45,EDT,1.08,P
USGS,1105585,8/4/2018 06:00,EDT,1.07,P
USGS,1105585,8/4/2018 06:15,EDT,1.07,P
USGS,1105585,8/4/2018 06:30,EDT,1.08,P
USGS,1105585,8/4/2018 06:45,EDT,1.05,P
USGS,1105585,8/4/2018 07:00,EDT,1.07,P
USGS,1105585,8/4/2018 07:15,EDT,1.07,P
USGS,1105585,8/4/2018 07:30,EDT,1.08,P
USGS,1105585,8/4/2018 07:45,EDT,1.06,P
USGS,1105585,8/4/2018 08:00,EDT,1.05,P
USGS,1105585,8/4/2018 08:15,EDT,1.07,P
USGS,1105585,8/4/2018 08:30,EDT,1.06,P
USGS,1105585,8/4/2018 08:45,EDT,1.06,P
USGS,1105585,8/4/2018 09:00,EDT,1.06,P
USGS,1105585,8/4/2018 09:15,EDT,1.06,P
USGS,1105585,8/4/2018 09:30,EDT,1.21,P
USGS,1105585,8/4/2018 09:45,EDT,1.31,P
USGS,1105585,8/4/2018 10:00,EDT,1.22,P
USGS,1105585,8/4/2018 10:15,EDT,1.17,P
USGS,1105585,8/4/2018 10:30,EDT,1.14,P
USGS,1105585,8/4/2018 10:45,EDT,1.12,P
USGS,1105585,8/4/2018 11:00,EDT,1.13,P
USGS,1105585,8/4/2018 11:15,EDT,1.15,P
USGS,1105585,8/4/2018 11:30,EDT,1.14,P
USGS,1105585,8/4/2018 11:45,EDT,2.7,P
USGS,1105585,8/4/2018 12:00,EDT,23.6,P
USGS,1105585,8/4/2018 12:15,EDT,32.7,P
USGS,1105585,8/4/2018 12:30,EDT,56.7,P
USGS,1105585,8/4/2018 12:45,EDT,124,P
USGS,1105585,8/4/2018 13:00,EDT,161,P
USGS,1105585,8/4/2018 13:15,EDT,87.5,P
USGS,1105585,8/4/2018 13:30,EDT,48.7,P
USGS,1105585,8/4/2018 13:45,EDT,30.9,P
USGS,1105585,8/4/2018 14:00,EDT,23.7,P
USGS,1105585,8/4/2018 14:15,EDT,20.5,P
USGS,1105585,8/4/2018 14:30,EDT,18.6,P
USGS,1105585,8/4/2018 14:45,EDT,17.9,P
USGS,1105585,8/4/2018 15:00,EDT,18.8,P
USGS,1105585,8/4/2018 15:15,EDT,18.4,P
USGS,1105585,8/4/2018 15:30,EDT,18,P
USGS,1105585,8/4/2018 15:45,EDT,16.8,P
USGS,1105585,8/4/2018 16:00,EDT,15.9,P
USGS,1105585,8/4/2018 16:15,EDT,14.8,P
USGS,1105585,8/4/2018 16:30,EDT,13.8,P
USGS,1105585,8/4/2018 16:45,EDT,13.4,P
USGS,1105585,8/4/2018 17:00,EDT,12.7,P
USGS,1105585,8/4/2018 17:15,EDT,12.4,P
USGS,1105585,8/4/2018 17:30,EDT,12,P
USGS,1105585,8/4/2018 17:45,EDT,11.5,P
USGS,1105585,8/4/2018 18:00,EDT,11.2,P
USGS,1105585,8/4/2018 18:15,EDT,10.9,P
USGS,1105585,8/4/2018 18:30,EDT,10.6,P
USGS,1105585,8/4/2018 18:45,EDT,10.3,P
USGS,1105585,8/4/2018 19:00,EDT,9.94,P
USGS,1105585,8/4/2018 19:15,EDT,9.71,P
USGS,1105585,8/4/2018 19:30,EDT,9.52,P
USGS,1105585,8/4/2018 19:45,EDT,9.25,P
USGS,1105585,8/4/2018 20:00,EDT,8.98,P
USGS,1105585,8/4/2018 20:15,EDT,8.83,P
USGS,1105585,8/4/2018 20:30,EDT,8.62,P
USGS,1105585,8/4/2018 20:45,EDT,8.47,P
USGS,1105585,8/4/2018 21:00,EDT,8.24,P
USGS,1105585,8/4/2018 21:15,EDT,8.12,P
USGS,1105585,8/4/2018 21:30,EDT,7.89,P
USGS,1105585,8/4/2018 21:45,EDT,7.78,P
USGS,1105585,8/4/2018 22:00,EDT,7.61,P
USGS,1105585,8/4/2018 22:15,EDT,7.53,P
USGS,1105585,8/4/2018 22:30,EDT,7.31,P
USGS,1105585,8/4/2018 22:45,EDT,7.12,P
USGS,1105585,8/4/2018 23:00,EDT,7.06,P
USGS,1105585,8/4/2018 23:15,EDT,7.01,P
USGS,1105585,8/4/2018 23:30,EDT,6.83,P
USGS,1105585,8/4/2018 23:45,EDT,6.72,P
USGS,1105585,8/5/2018 00:00,EDT,6.59,P
USGS,1105585,8/5/2018 00:15,EDT,6.51,P
USGS,1105585,8/5/2018 00:30,EDT,6.41,P
USGS,1105585,8/5/2018 00:45,EDT,6.23,P
USGS,1105585,8/5/2018 01:00,EDT,6.11,P
USGS,1105585,8/5/2018 01:15,EDT,6.08,P
USGS,1105585,8/5/2018 01:30,EDT,6.06,P
USGS,1105585,8/5/2018 01:45,EDT,5.88,P
USGS,1105585,8/5/2018 02:00,EDT,5.78,P
USGS,1105585,8/5/2018 02:15,EDT,5.66,P
USGS,1105585,8/5/2018 02:30,EDT,5.59,P
USGS,1105585,8/5/2018 02:45,EDT,5.61,P
USGS,1105585,8/5/2018 03:00,EDT,5.47,P
USGS,1105585,8/5/2018 03:15,EDT,5.38,P
USGS,1105585,8/5/2018 03:30,EDT,5.28,P
USGS,1105585,8/5/2018 03:45,EDT,5.26,P
USGS,1105585,8/5/2018 04:00,EDT,5.19,P
USGS,1105585,8/5/2018 04:15,EDT,5.12,P
USGS,1105585,8/5/2018 04:30,EDT,5.03,P
USGS,1105585,8/5/2018 04:45,EDT,4.94,P
USGS,1105585,8/5/2018 05:00,EDT,4.85,P
USGS,1105585,8/5/2018 05:15,EDT,4.83,P
USGS,1105585,8/5/2018 05:30,EDT,4.85,P
USGS,1105585,8/5/2018 05:45,EDT,4.72,P
USGS,1105585,8/5/2018 06:00,EDT,4.65,P
USGS,1105585,8/5/2018 06:15,EDT,4.5,P
USGS,1105585,8/5/2018 06:30,EDT,4.52,P
USGS,1105585,8/5/2018 06:45,EDT,4.5,P
USGS,1105585,8/5/2018 07:00,EDT,4.48,P
USGS,1105585,8/5/2018 07:15,EDT,4.39,P
USGS,1105585,8/5/2018 07:30,EDT,4.22,P
USGS,1105585,8/5/2018 07:45,EDT,4.16,P
USGS,1105585,8/5/2018 08:00,EDT,4.14,P
USGS,1105585,8/5/2018 08:15,EDT,4.18,P
USGS,1105585,8/5/2018 08:30,EDT,4.14,P
USGS,1105585,8/5/2018 08:45,EDT,4.06,P
USGS,1105585,8/5/2018 09:00,EDT,3.92,P
USGS,1105585,8/5/2018 09:15,EDT,3.8,P
USGS,1105585,8/5/2018 09:30,EDT,3.88,P
USGS,1105585,8/5/2018 09:45,EDT,3.9,P
USGS,1105585,8/5/2018 10:00,EDT,3.8,P
USGS,1105585,8/5/2018 10:15,EDT,3.77,P
USGS,1105585,8/5/2018 10:30,EDT,3.71,P
USGS,1105585,8/5/2018 10:45,EDT,3.69,P
USGS,1105585,8/5/2018 11:00,EDT,3.77,P
USGS,1105585,8/5/2018 11:15,EDT,3.73,P
USGS,1105585,8/5/2018 11:30,EDT,3.65,P
USGS,1105585,8/5/2018 11:45,EDT,3.55,P
USGS,1105585,8/5/2018 12:00,EDT,3.5,P
USGS,1105585,8/5/2018 12:15,EDT,3.5,P
USGS,1105585,8/5/2018 12:30,EDT,3.59,P
USGS,1105585,8/5/2018 12:45,EDT,3.5,P
USGS,1105585,8/5/2018 13:00,EDT,3.44,P
USGS,1105585,8/5/2018 13:15,EDT,3.3,P
USGS,1105585,8/5/2018 13:30,EDT,3.3,P
USGS,1105585,8/5/2018 13:45,EDT,3.3,P
USGS,1105585,8/5/2018 14:00,EDT,3.36,P
USGS,1105585,8/5/2018 14:15,EDT,3.63,P
USGS,1105585,8/5/2018 14:30,EDT,3.59,P
USGS,1105585,8/5/2018 14:45,EDT,3.38,P
USGS,1105585,8/5/2018 15:00,EDT,3.23,P
USGS,1105585,8/5/2018 15:15,EDT,3.24,P
USGS,1105585,8/5/2018 15:30,EDT,3.23,P
USGS,1105585,8/5/2018 15:45,EDT,3.23,P
USGS,1105585,8/5/2018 16:00,EDT,3.13,P
USGS,1105585,8/5/2018 16:15,EDT,3.13,P
USGS,1105585,8/5/2018 16:30,EDT,3.36,P
USGS,1105585,8/5/2018 16:45,EDT,3.4,P
USGS,1105585,8/5/2018 17:00,EDT,3.48,P
USGS,1105585,8/5/2018 17:15,EDT,3.42,P
USGS,1105585,8/5/2018 17:30,EDT,3.36,P
USGS,1105585,8/5/2018 17:45,EDT,3.3,P
USGS,1105585,8/5/2018 18:00,EDT,3.26,P
USGS,1105585,8/5/2018 18:15,EDT,3.28,P
USGS,1105585,8/5/2018 18:30,EDT,3.38,P
USGS,1105585,8/5/2018 18:45,EDT,3.44,P
USGS,1105585,8/5/2018 19:00,EDT,3.3,P
USGS,1105585,8/5/2018 19:15,EDT,3.17,P
USGS,1105585,8/5/2018 19:30,EDT,3.17,P
USGS,1105585,8/5/2018 19:45,EDT,3.17,P
USGS,1105585,8/5/2018 20:00,EDT,3.26,P
USGS,1105585,8/5/2018 20:15,EDT,3.19,P
USGS,1105585,8/5/2018 20:30,EDT,3.15,P
USGS,1105585,8/5/2018 20:45,EDT,3.09,P
USGS,1105585,8/5/2018 21:00,EDT,3.01,P
USGS,1105585,8/5/2018 21:15,EDT,2.98,P
USGS,1105585,8/5/2018 21:30,EDT,3.11,P
USGS,1105585,8/5/2018 21:45,EDT,3.15,P
USGS,1105585,8/5/2018 22:00,EDT,3.01,P
USGS,1105585,8/5/2018 22:15,EDT,2.96,P
USGS,1105585,8/5/2018 22:30,EDT,2.88,P
USGS,1105585,8/5/2018 22:45,EDT,2.87,P
USGS,1105585,8/5/2018 23:00,EDT,2.96,P
USGS,1105585,8/5/2018 23:15,EDT,2.98,P
USGS,1105585,8/5/2018 23:30,EDT,2.96,P
USGS,1105585,8/5/2018 23:45,EDT,2.85,P
USGS,1105585,8/6/2018 00:00,EDT,2.81,P
USGS,1105585,8/6/2018 00:15,EDT,2.7,P
USGS,1105585,8/6/2018 00:30,EDT,2.88,P
USGS,1105585,8/6/2018 00:45,EDT,2.74,P
USGS,1105585,8/6/2018 01:00,EDT,2.62,P
USGS,1105585,8/6/2018 01:15,EDT,2.6,P
USGS,1105585,8/6/2018 01:30,EDT,2.55,P
USGS,1105585,8/6/2018 01:45,EDT,2.48,P
USGS,1105585,8/6/2018 02:00,EDT,2.56,P
USGS,1105585,8/6/2018 02:15,EDT,2.63,P
USGS,1105585,8/6/2018 02:30,EDT,2.55,P
USGS,1105585,8/6/2018 02:45,EDT,2.53,P
USGS,1105585,8/6/2018 03:00,EDT,2.46,P
USGS,1105585,8/6/2018 03:15,EDT,2.46,P
USGS,1105585,8/6/2018 03:30,EDT,2.44,P
USGS,1105585,8/6/2018 03:45,EDT,2.56,P
USGS,1105585,8/6/2018 04:00,EDT,2.46,P
USGS,1105585,8/6/2018 04:15,EDT,2.43,P
USGS,1105585,8/6/2018 04:30,EDT,2.41,P
USGS,1105585,8/6/2018 04:45,EDT,2.39,P
USGS,1105585,8/6/2018 05:00,EDT,2.36,P
USGS,1105585,8/6/2018 05:15,EDT,2.38,P
USGS,1105585,8/6/2018 05:30,EDT,2.5,P
USGS,1105585,8/6/2018 05:45,EDT,2.43,P
USGS,1105585,8/6/2018 06:00,EDT,2.39,P
USGS,1105585,8/6/2018 06:15,EDT,2.36,P
USGS,1105585,8/6/2018 06:30,EDT,2.36,P
USGS,1105585,8/6/2018 06:45,EDT,2.78,P
USGS,1105585,8/6/2018 07:00,EDT,2.85,P
USGS,1105585,8/6/2018 07:15,EDT,2.79,P
USGS,1105585,8/6/2018 07:30,EDT,2.92,P
USGS,1105585,8/6/2018 07:45,EDT,2.92,P
USGS,1105585,8/6/2018 08:00,EDT,2.92,P
USGS,1105585,8/6/2018 08:15,EDT,3.01,P
USGS,1105585,8/6/2018 08:30,EDT,2.96,P
USGS,1105585,8/6/2018 08:45,EDT,2.94,P
USGS,1105585,8/6/2018 09:00,EDT,2.88,P
USGS,1105585,8/6/2018 09:15,EDT,2.62,P
USGS,1105585,8/6/2018 09:30,EDT,2.5,P
USGS,1105585,8/6/2018 09:45,EDT,2.39,P
USGS,1105585,8/6/2018 10:00,EDT,2.38,P
USGS,1105585,8/6/2018 10:15,EDT,2.41,P
USGS,1105585,8/6/2018 10:30,EDT,2.38,P
USGS,1105585,8/6/2018 10:45,EDT,2.38,P
USGS,1105585,8/6/2018 11:00,EDT,2.39,P
USGS,1105585,8/6/2018 11:15,EDT,2.35,P
USGS,1105585,8/6/2018 11:30,EDT,2.38,P
USGS,1105585,8/6/2018 11:45,EDT,2.39,P
USGS,1105585,8/6/2018 12:00,EDT,2.39,P
USGS,1105585,8/6/2018 12:15,EDT,2.33,P
USGS,1105585,8/6/2018 12:30,EDT,2.35,P
USGS,1105585,8/6/2018 12:45,EDT,2.35,P
USGS,1105585,8/6/2018 13:00,EDT,2.33,P
USGS,1105585,8/6/2018 13:15,EDT,2.35,P
USGS,1105585,8/6/2018 13:30,EDT,2.31,P
USGS,1105585,8/6/2018 13:45,EDT,2.26,P
USGS,1105585,8/6/2018 14:00,EDT,2.26,P
USGS,1105585,8/6/2018 14:15,EDT,2.26,P
USGS,1105585,8/6/2018 14:30,EDT,2.26,P
USGS,1105585,8/6/2018 14:45,EDT,2.23,P
USGS,1105585,8/6/2018 15:00,EDT,2.26,P
USGS,1105585,8/6/2018 15:15,EDT,2.28,P
USGS,1105585,8/6/2018 15:30,EDT,2.26,P
USGS,1105585,8/6/2018 15:45,EDT,2.28,P
USGS,1105585,8/6/2018 16:00,EDT,2.2,P
USGS,1105585,8/6/2018 16:15,EDT,2.14,P
USGS,1105585,8/6/2018 16:30,EDT,2.16,P
USGS,1105585,8/6/2018 16:45,EDT,2.16,P
USGS,1105585,8/6/2018 17:00,EDT,2.07,P
USGS,1105585,8/6/2018 17:15,EDT,2.17,P
USGS,1105585,8/6/2018 17:30,EDT,2.13,P
USGS,1105585,8/6/2018 17:45,EDT,2.06,P
USGS,1105585,8/6/2018 18:00,EDT,2.09,P
USGS,1105585,8/6/2018 18:15,EDT,2.07,P
USGS,1105585,8/6/2018 18:30,EDT,2.07,P
USGS,1105585,8/6/2018 18:45,EDT,2.06,P
USGS,1105585,8/6/2018 19:00,EDT,2.05,P
USGS,1105585,8/6/2018 19:15,EDT,2.05,P
USGS,1105585,8/6/2018 19:30,EDT,2.03,P
USGS,1105585,8/6/2018 19:45,EDT,2.02,P
USGS,1105585,8/6/2018 20:00,EDT,2.02,P
USGS,1105585,8/6/2018 20:15,EDT,2,P
USGS,1105585,8/6/2018 20:30,EDT,2.05,P
USGS,1105585,8/6/2018 20:45,EDT,2,P
USGS,1105585,8/6/2018 21:00,EDT,2.06,P
USGS,1105585,8/6/2018 21:15,EDT,2,P
USGS,1105585,8/6/2018 21:30,EDT,2.07,P
USGS,1105585,8/6/2018 21:45,EDT,2.03,P
USGS,1105585,8/6/2018 22:00,EDT,2.02,P
USGS,1105585,8/6/2018 22:15,EDT,2.07,P
USGS,1105585,8/6/2018 22:30,EDT,2.05,P
USGS,1105585,8/6/2018 22:45,EDT,2.03,P
USGS,1105585,8/6/2018 23:00,EDT,2.09,P
USGS,1105585,8/6/2018 23:15,EDT,2.07,P
USGS,1105585,8/6/2018 23:30,EDT,1.99,P
USGS,1105585,8/6/2018 23:45,EDT,2.05,P
USGS,1105585,8/7/2018 00:00,EDT,2.07,P
USGS,1105585,8/7/2018 00:15,EDT,2,P
USGS,1105585,8/7/2018 00:30,EDT,2,P
USGS,1105585,8/7/2018 00:45,EDT,2,P
USGS,1105585,8/7/2018 01:00,EDT,2,P
USGS,1105585,8/7/2018 01:15,EDT,1.92,P
USGS,1105585,8/7/2018 01:30,EDT,1.95,P
USGS,1105585,8/7/2018 01:45,EDT,2,P
USGS,1105585,8/7/2018 02:00,EDT,1.99,P
USGS,1105585,8/7/2018 02:15,EDT,1.99,P
USGS,1105585,8/7/2018 02:30,EDT,1.92,P
USGS,1105585,8/7/2018 02:45,EDT,1.95,P
USGS,1105585,8/7/2018 03:00,EDT,1.95,P
USGS,1105585,8/7/2018 03:15,EDT,1.98,P
USGS,1105585,8/7/2018 03:30,EDT,1.96,P
USGS,1105585,8/7/2018 03:45,EDT,1.96,P
USGS,1105585,8/7/2018 04:00,EDT,1.87,P
USGS,1105585,8/7/2018 04:15,EDT,1.95,P
USGS,1105585,8/7/2018 04:30,EDT,1.94,P
USGS,1105585,8/7/2018 04:45,EDT,1.9,P
USGS,1105585,8/7/2018 05:00,EDT,1.95,P
USGS,1105585,8/7/2018 05:15,EDT,1.94,P
