agency_cd,site_no,datetime,tz_cd,Gage Height,66227_00065_cd,Discharge,66228_00060_cd
USGS,1105585,11/8/2018 10:00,EST,2.38,P,21.6,P
USGS,1105585,11/8/2018 10:15,EST,2.38,P,21.6,P
USGS,1105585,11/8/2018 10:30,EST,2.38,P,21.6,P
USGS,1105585,11/8/2018 10:45,EST,2.36,P,20.7,P
USGS,1105585,11/8/2018 11:00,EST,2.36,P,21,P
USGS,1105585,11/8/2018 11:15,EST,2.36,P,20.8,P
USGS,1105585,11/8/2018 11:30,EST,2.35,P,20.7,P
USGS,1105585,11/8/2018 11:45,EST,2.37,P,21.1,P
USGS,1105585,11/8/2018 12:00,EST,2.36,P,21.1,P
USGS,1105585,11/8/2018 12:15,EST,2.32,P,19.5,P
USGS,1105585,11/8/2018 12:30,EST,2.35,P,20.6,P
USGS,1105585,11/8/2018 12:45,EST,2.36,P,21,P
USGS,1105585,11/8/2018 13:00,EST,2.38,P,21.4,P
USGS,1105585,11/8/2018 13:15,EST,2.36,P,20.8,P
USGS,1105585,11/8/2018 13:30,EST,2.36,P,21,P
USGS,1105585,11/8/2018 13:45,EST,2.33,P,19.9,P
USGS,1105585,11/8/2018 14:00,EST,2.35,P,20.5,P
USGS,1105585,11/8/2018 14:15,EST,2.35,P,20.6,P
USGS,1105585,11/8/2018 14:30,EST,2.34,P,20.3,P
USGS,1105585,11/8/2018 14:45,EST,2.35,P,20.7,P
USGS,1105585,11/8/2018 15:00,EST,2.33,P,19.8,P
USGS,1105585,11/8/2018 15:15,EST,2.34,P,20.2,P
USGS,1105585,11/8/2018 15:30,EST,2.34,P,20.3,P
USGS,1105585,11/8/2018 15:45,EST,2.35,P,20.5,P
USGS,1105585,11/8/2018 16:00,EST,2.35,P,20.4,P
USGS,1105585,11/8/2018 16:15,EST,2.34,P,20,P
USGS,1105585,11/8/2018 16:30,EST,2.35,P,20.4,P
USGS,1105585,11/8/2018 16:45,EST,2.34,P,20.3,P
USGS,1105585,11/8/2018 17:00,EST,2.35,P,20.4,P
USGS,1105585,11/8/2018 17:15,EST,2.35,P,20.5,P
USGS,1105585,11/8/2018 17:30,EST,2.35,P,20.4,P
USGS,1105585,11/8/2018 17:45,EST,2.35,P,20.4,P
USGS,1105585,11/8/2018 18:00,EST,2.33,P,19.8,P
USGS,1105585,11/8/2018 18:15,EST,2.34,P,20.2,P
USGS,1105585,11/8/2018 18:30,EST,2.34,P,20,P
USGS,1105585,11/8/2018 18:45,EST,2.35,P,20.5,P
USGS,1105585,11/8/2018 19:00,EST,2.31,P,19.1,P
USGS,1105585,11/8/2018 19:15,EST,2.32,P,19.4,P
USGS,1105585,11/8/2018 19:30,EST,2.33,P,19.9,P
USGS,1105585,11/8/2018 19:45,EST,2.33,P,19.9,P
USGS,1105585,11/8/2018 20:00,EST,2.35,P,20.5,P
USGS,1105585,11/8/2018 20:15,EST,2.32,P,19.3,P
USGS,1105585,11/8/2018 20:30,EST,2.31,P,18.9,P
USGS,1105585,11/8/2018 20:45,EST,2.31,P,19,P
USGS,1105585,11/8/2018 21:00,EST,2.32,P,19.3,P
USGS,1105585,11/8/2018 21:15,EST,2.32,P,19.4,P
USGS,1105585,11/8/2018 21:30,EST,2.33,P,19.7,P
USGS,1105585,11/8/2018 21:45,EST,2.3,P,18.6,P
USGS,1105585,11/8/2018 22:00,EST,2.31,P,19,P
USGS,1105585,11/8/2018 22:15,EST,2.3,P,18.5,P
USGS,1105585,11/8/2018 22:30,EST,2.3,P,18.7,P
USGS,1105585,11/8/2018 22:45,EST,2.29,P,18.4,P
USGS,1105585,11/8/2018 23:00,EST,2.31,P,19,P
USGS,1105585,11/8/2018 23:15,EST,2.28,P,18,P
USGS,1105585,11/8/2018 23:30,EST,2.3,P,18.6,P
USGS,1105585,11/8/2018 23:45,EST,2.28,P,18.1,P
USGS,1105585,11/9/2018 00:00,EST,2.31,P,19.1,P
USGS,1105585,11/9/2018 00:15,EST,2.32,P,19.3,P
USGS,1105585,11/9/2018 00:30,EST,2.3,P,18.5,P
USGS,1105585,11/9/2018 00:45,EST,2.29,P,18.4,P
USGS,1105585,11/9/2018 01:00,EST,2.28,P,18,P
USGS,1105585,11/9/2018 01:15,EST,2.25,P,17,P
USGS,1105585,11/9/2018 01:30,EST,2.28,P,18,P
USGS,1105585,11/9/2018 01:45,EST,2.3,P,18.8,P
USGS,1105585,11/9/2018 02:00,EST,2.3,P,18.5,P
USGS,1105585,11/9/2018 02:15,EST,2.28,P,17.8,P
USGS,1105585,11/9/2018 02:30,EST,2.28,P,18.1,P
USGS,1105585,11/9/2018 02:45,EST,2.27,P,17.5,P
USGS,1105585,11/9/2018 03:00,EST,2.27,P,17.8,P
USGS,1105585,11/9/2018 03:15,EST,2.31,P,19,P
USGS,1105585,11/9/2018 03:30,EST,2.27,P,17.8,P
USGS,1105585,11/9/2018 03:45,EST,2.28,P,18.1,P
USGS,1105585,11/9/2018 04:00,EST,2.27,P,17.7,P
USGS,1105585,11/9/2018 04:15,EST,2.26,P,17.4,P
USGS,1105585,11/9/2018 04:30,EST,2.27,P,17.5,P
USGS,1105585,11/9/2018 04:45,EST,2.3,P,18.6,P
USGS,1105585,11/9/2018 05:00,EST,2.28,P,17.8,P
USGS,1105585,11/9/2018 05:15,EST,2.27,P,17.7,P
USGS,1105585,11/9/2018 05:30,EST,2.27,P,17.8,P
USGS,1105585,11/9/2018 05:45,EST,2.28,P,17.9,P
USGS,1105585,11/9/2018 06:00,EST,2.26,P,17.3,P
USGS,1105585,11/9/2018 06:15,EST,2.3,P,18.7,P
USGS,1105585,11/9/2018 06:30,EST,2.27,P,17.7,P
USGS,1105585,11/9/2018 06:45,EST,2.27,P,17.6,P
USGS,1105585,11/9/2018 07:00,EST,2.26,P,17.4,P
USGS,1105585,11/9/2018 07:15,EST,2.25,P,17,P
USGS,1105585,11/9/2018 07:30,EST,2.26,P,17.4,P
USGS,1105585,11/9/2018 07:45,EST,2.3,P,18.6,P
USGS,1105585,11/9/2018 08:00,EST,2.28,P,17.8,P
USGS,1105585,11/9/2018 08:15,EST,2.27,P,17.6,P
USGS,1105585,11/9/2018 08:30,EST,2.25,P,17.1,P
USGS,1105585,11/9/2018 08:45,EST,2.27,P,17.5,P
USGS,1105585,11/9/2018 09:00,EST,2.27,P,17.6,P
USGS,1105585,11/9/2018 09:15,EST,2.26,P,17.4,P
USGS,1105585,11/9/2018 09:30,EST,2.27,P,17.7,P
USGS,1105585,11/9/2018 09:45,EST,2.25,P,17,P
USGS,1105585,11/9/2018 10:00,EST,2.25,P,16.8,P
USGS,1105585,11/9/2018 10:15,EST,2.24,P,16.4,P
USGS,1105585,11/9/2018 10:30,EST,2.25,P,16.9,P
USGS,1105585,11/9/2018 10:45,EST,2.28,P,17.9,P
USGS,1105585,11/9/2018 11:00,EST,2.25,P,16.9,P
USGS,1105585,11/9/2018 11:15,EST,2.25,P,17,P
USGS,1105585,11/9/2018 11:30,EST,2.24,P,16.5,P
USGS,1105585,11/9/2018 11:45,EST,2.26,P,17.2,P
USGS,1105585,11/9/2018 12:00,EST,2.25,P,17,P
USGS,1105585,11/9/2018 12:15,EST,2.29,P,18.4,P
USGS,1105585,11/9/2018 12:30,EST,2.29,P,18.4,P
USGS,1105585,11/9/2018 12:45,EST,2.25,P,16.9,P
USGS,1105585,11/9/2018 13:00,EST,2.26,P,17.3,P
USGS,1105585,11/9/2018 13:15,EST,2.24,P,16.4,P
USGS,1105585,11/9/2018 13:30,EST,2.25,P,16.9,P
USGS,1105585,11/9/2018 13:45,EST,2.26,P,17.4,P
USGS,1105585,11/9/2018 14:00,EST,2.27,P,17.5,P
USGS,1105585,11/9/2018 14:15,EST,2.26,P,17.2,P
USGS,1105585,11/9/2018 14:30,EST,2.24,P,16.5,P
USGS,1105585,11/9/2018 14:45,EST,2.25,P,16.9,P
USGS,1105585,11/9/2018 15:00,EST,2.26,P,17.1,P
USGS,1105585,11/9/2018 15:15,EST,2.26,P,17.4,P
USGS,1105585,11/9/2018 15:30,EST,2.26,P,17.4,P
USGS,1105585,11/9/2018 15:45,EST,2.25,P,16.8,P
USGS,1105585,11/9/2018 16:00,EST,2.25,P,16.8,P
USGS,1105585,11/9/2018 16:15,EST,2.25,P,17,P
USGS,1105585,11/9/2018 16:30,EST,2.23,P,16.3,P
USGS,1105585,11/9/2018 16:45,EST,2.24,P,16.7,P
USGS,1105585,11/9/2018 17:00,EST,2.23,P,16.3,P
USGS,1105585,11/9/2018 17:15,EST,2.22,P,15.9,P
USGS,1105585,11/9/2018 17:30,EST,2.25,P,16.9,P
USGS,1105585,11/9/2018 17:45,EST,2.24,P,16.5,P
USGS,1105585,11/9/2018 18:00,EST,2.24,P,16.6,P
USGS,1105585,11/9/2018 18:15,EST,2.27,P,17.5,P
USGS,1105585,11/9/2018 18:30,EST,2.24,P,16.5,P
USGS,1105585,11/9/2018 18:45,EST,2.25,P,17,P
USGS,1105585,11/9/2018 19:00,EST,2.24,P,16.6,P
USGS,1105585,11/9/2018 19:15,EST,2.23,P,16.1,P
USGS,1105585,11/9/2018 19:30,EST,2.25,P,17,P
USGS,1105585,11/9/2018 19:45,EST,2.29,P,18.2,P
USGS,1105585,11/9/2018 20:00,EST,2.43,P,23.6,P
USGS,1105585,11/9/2018 20:15,EST,2.55,P,28.5,P
USGS,1105585,11/9/2018 20:30,EST,2.74,P,37,P
USGS,1105585,11/9/2018 20:45,EST,2.85,P,42.4,P
USGS,1105585,11/9/2018 21:00,EST,2.91,P,45.4,P
USGS,1105585,11/9/2018 21:15,EST,2.77,P,38.5,P
USGS,1105585,11/9/2018 21:30,EST,2.64,P,32.7,P
USGS,1105585,11/9/2018 21:45,EST,3.02,P,51.5,P
USGS,1105585,11/9/2018 22:00,EST,3.44,P,75.8,P
USGS,1105585,11/9/2018 22:15,EST,3.6,P,86.5,P
USGS,1105585,11/9/2018 22:30,EST,3.66,P,90.3,P
USGS,1105585,11/9/2018 22:45,EST,3.79,P,99,P
USGS,1105585,11/9/2018 23:00,EST,3.55,P,83,P
USGS,1105585,11/9/2018 23:15,EST,3.66,P,90.1,P
USGS,1105585,11/9/2018 23:30,EST,3.76,P,97,P
USGS,1105585,11/9/2018 23:45,EST,3.97,P,113,P
USGS,1105585,11/10/2018 00:00,EST,3.98,P,114,P
USGS,1105585,11/10/2018 00:15,EST,3.73,P,95.1,P
USGS,1105585,11/10/2018 00:30,EST,3.54,P,82.3,P
USGS,1105585,11/10/2018 00:45,EST,3.49,P,79,P
USGS,1105585,11/10/2018 01:00,EST,3.44,P,76.3,P
USGS,1105585,11/10/2018 01:15,EST,3.79,P,99.6,P
USGS,1105585,11/10/2018 01:30,EST,3.82,P,102,P
USGS,1105585,11/10/2018 01:45,EST,3.73,P,95.1,P
USGS,1105585,11/10/2018 02:00,EST,3.65,P,89.6,P
USGS,1105585,11/10/2018 02:15,EST,3.42,P,74.8,P
USGS,1105585,11/10/2018 02:30,EST,3.16,P,59.3,P
USGS,1105585,11/10/2018 02:45,EST,3.03,P,52.1,P
USGS,1105585,11/10/2018 03:00,EST,2.89,P,44.5,P
USGS,1105585,11/10/2018 03:15,EST,2.85,P,42.4,P
USGS,1105585,11/10/2018 03:30,EST,2.75,P,37.7,P
USGS,1105585,11/10/2018 03:45,EST,2.73,P,36.5,P
USGS,1105585,11/10/2018 04:00,EST,2.72,P,35.9,P
USGS,1105585,11/10/2018 04:15,EST,2.7,P,35.3,P
USGS,1105585,11/10/2018 04:30,EST,2.69,P,35,P
USGS,1105585,11/10/2018 04:45,EST,2.66,P,33.4,P
USGS,1105585,11/10/2018 05:00,EST,2.67,P,33.8,P
USGS,1105585,11/10/2018 05:15,EST,2.68,P,34.3,P
USGS,1105585,11/10/2018 05:30,EST,2.65,P,32.9,P
USGS,1105585,11/10/2018 05:45,EST,2.63,P,32.2,P
USGS,1105585,11/10/2018 06:00,EST,2.63,P,31.9,P
USGS,1105585,11/10/2018 06:15,EST,2.61,P,31.3,P
USGS,1105585,11/10/2018 06:30,EST,2.63,P,31.8,P
USGS,1105585,11/10/2018 06:45,EST,2.62,P,31.7,P
USGS,1105585,11/10/2018 07:00,EST,2.62,P,31.8,P
USGS,1105585,11/10/2018 07:15,EST,2.6,P,30.5,P
USGS,1105585,11/10/2018 07:30,EST,2.6,P,30.6,P
USGS,1105585,11/10/2018 07:45,EST,2.58,P,29.6,P
USGS,1105585,11/10/2018 08:00,EST,2.59,P,30.4,P
USGS,1105585,11/10/2018 08:15,EST,2.6,P,30.7,P
USGS,1105585,11/10/2018 08:30,EST,2.56,P,29,P
USGS,1105585,11/10/2018 08:45,EST,2.6,P,30.9,P
USGS,1105585,11/10/2018 09:00,EST,2.58,P,30,P
USGS,1105585,11/10/2018 09:15,EST,2.56,P,28.9,P
USGS,1105585,11/10/2018 09:30,EST,2.58,P,29.8,P
USGS,1105585,11/10/2018 09:45,EST,2.57,P,29.6,P
USGS,1105585,11/10/2018 10:00,EST,2.58,P,29.6,P
USGS,1105585,11/10/2018 10:15,EST,2.59,P,30.2,P
USGS,1105585,11/10/2018 10:30,EST,2.55,P,28.5,P
USGS,1105585,11/10/2018 10:45,EST,2.54,P,28.1,P
USGS,1105585,11/10/2018 11:00,EST,2.57,P,29.3,P
USGS,1105585,11/10/2018 11:15,EST,2.57,P,29.4,P
USGS,1105585,11/10/2018 11:30,EST,2.79,P,39.7,P
USGS,1105585,11/10/2018 11:45,EST,2.76,P,38.2,P
USGS,1105585,11/10/2018 12:00,EST,2.74,P,37.4,P
USGS,1105585,11/10/2018 12:15,EST,2.72,P,36.1,P
USGS,1105585,11/10/2018 12:30,EST,2.73,P,36.5,P
USGS,1105585,11/10/2018 12:45,EST,2.72,P,35.9,P
USGS,1105585,11/10/2018 13:00,EST,2.69,P,34.9,P
USGS,1105585,11/10/2018 13:15,EST,2.7,P,35.2,P
USGS,1105585,11/10/2018 13:30,EST,2.7,P,35,P
USGS,1105585,11/10/2018 13:45,EST,2.67,P,34,P
USGS,1105585,11/10/2018 14:00,EST,2.7,P,35.3,P
USGS,1105585,11/10/2018 14:15,EST,2.68,P,34.4,P
USGS,1105585,11/10/2018 14:30,EST,2.65,P,32.9,P
USGS,1105585,11/10/2018 14:45,EST,2.66,P,33.4,P
USGS,1105585,11/10/2018 15:00,EST,2.63,P,32,P
USGS,1105585,11/10/2018 15:15,EST,2.65,P,32.8,P
USGS,1105585,11/10/2018 15:30,EST,2.66,P,33.2,P
USGS,1105585,11/10/2018 15:45,EST,2.65,P,32.9,P
USGS,1105585,11/10/2018 16:00,EST,2.62,P,31.6,P
USGS,1105585,11/10/2018 16:15,EST,2.66,P,33.2,P
USGS,1105585,11/10/2018 16:30,EST,2.63,P,32.1,P
USGS,1105585,11/10/2018 16:45,EST,2.62,P,31.7,P
USGS,1105585,11/10/2018 17:00,EST,2.63,P,31.9,P
USGS,1105585,11/10/2018 17:15,EST,2.61,P,31.3,P
USGS,1105585,11/10/2018 17:30,EST,2.6,P,30.6,P
USGS,1105585,11/10/2018 17:45,EST,2.61,P,31.1,P
USGS,1105585,11/10/2018 18:00,EST,2.73,P,36.7,P
USGS,1105585,11/10/2018 18:15,EST,2.71,P,35.9,P
USGS,1105585,11/10/2018 18:30,EST,2.7,P,35.3,P
USGS,1105585,11/10/2018 18:45,EST,2.7,P,35.3,P
USGS,1105585,11/10/2018 19:00,EST,2.71,P,35.6,P
USGS,1105585,11/10/2018 19:15,EST,2.7,P,35.1,P
USGS,1105585,11/10/2018 19:30,EST,2.69,P,34.7,P
USGS,1105585,11/10/2018 19:45,EST,2.69,P,34.6,P
USGS,1105585,11/10/2018 20:00,EST,2.69,P,35,P
USGS,1105585,11/10/2018 20:15,EST,2.69,P,34.6,P
USGS,1105585,11/10/2018 20:30,EST,2.68,P,34.3,P
USGS,1105585,11/10/2018 20:45,EST,2.67,P,34,P
USGS,1105585,11/10/2018 21:00,EST,2.69,P,35,P
USGS,1105585,11/10/2018 21:15,EST,2.68,P,34.3,P
USGS,1105585,11/10/2018 21:30,EST,2.67,P,33.9,P
USGS,1105585,11/10/2018 21:45,EST,2.67,P,33.7,P
USGS,1105585,11/10/2018 22:00,EST,2.69,P,34.6,P
USGS,1105585,11/10/2018 22:15,EST,2.67,P,33.8,P
USGS,1105585,11/10/2018 22:30,EST,2.67,P,33.7,P
USGS,1105585,11/10/2018 22:45,EST,2.66,P,33.3,P
USGS,1105585,11/10/2018 23:00,EST,2.67,P,33.8,P
USGS,1105585,11/10/2018 23:15,EST,2.67,P,33.8,P
USGS,1105585,11/10/2018 23:30,EST,2.65,P,33.1,P
USGS,1105585,11/10/2018 23:45,EST,2.65,P,32.9,P
USGS,1105585,11/11/2018 00:00,EST,2.65,P,33,P
USGS,1105585,11/11/2018 00:15,EST,2.66,P,33.4,P
USGS,1105585,11/11/2018 00:30,EST,2.64,P,32.3,P
USGS,1105585,11/11/2018 00:45,EST,2.64,P,32.7,P
USGS,1105585,11/11/2018 01:00,EST,2.64,P,32.5,P
USGS,1105585,11/11/2018 01:15,EST,2.64,P,32.3,P
USGS,1105585,11/11/2018 01:30,EST,2.64,P,32.7,P
USGS,1105585,11/11/2018 01:45,EST,2.63,P,31.9,P
USGS,1105585,11/11/2018 02:00,EST,2.62,P,31.7,P
USGS,1105585,11/11/2018 02:15,EST,2.63,P,31.9,P
USGS,1105585,11/11/2018 02:30,EST,2.62,P,31.8,P
USGS,1105585,11/11/2018 02:45,EST,2.64,P,32.3,P
USGS,1105585,11/11/2018 03:00,EST,2.63,P,32,P
USGS,1105585,11/11/2018 03:15,EST,2.62,P,31.6,P
USGS,1105585,11/11/2018 03:30,EST,2.62,P,31.5,P
USGS,1105585,11/11/2018 03:45,EST,2.62,P,31.5,P
USGS,1105585,11/11/2018 04:00,EST,2.63,P,32,P
USGS,1105585,11/11/2018 04:15,EST,2.62,P,31.4,P
USGS,1105585,11/11/2018 04:30,EST,2.62,P,31.4,P
USGS,1105585,11/11/2018 04:45,EST,2.61,P,31,P
USGS,1105585,11/11/2018 05:00,EST,2.6,P,30.9,P
USGS,1105585,11/11/2018 05:15,EST,2.63,P,32,P
USGS,1105585,11/11/2018 05:30,EST,2.61,P,31,P
USGS,1105585,11/11/2018 05:45,EST,2.6,P,30.5,P
USGS,1105585,11/11/2018 06:00,EST,2.6,P,30.6,P
USGS,1105585,11/11/2018 06:15,EST,2.59,P,30.3,P
USGS,1105585,11/11/2018 06:30,EST,2.62,P,31.8,P
USGS,1105585,11/11/2018 06:45,EST,2.61,P,31.1,P
USGS,1105585,11/11/2018 07:00,EST,2.6,P,30.6,P
USGS,1105585,11/11/2018 07:15,EST,2.59,P,30.3,P
USGS,1105585,11/11/2018 07:30,EST,2.59,P,30.1,P
USGS,1105585,11/11/2018 07:45,EST,2.59,P,30.4,P
USGS,1105585,11/11/2018 08:00,EST,2.6,P,30.6,P
USGS,1105585,11/11/2018 08:15,EST,2.59,P,30.4,P
USGS,1105585,11/11/2018 08:30,EST,2.58,P,29.9,P
USGS,1105585,11/11/2018 08:45,EST,2.58,P,29.6,P
USGS,1105585,11/11/2018 09:00,EST,2.57,P,29.5,P
USGS,1105585,11/11/2018 09:15,EST,2.59,P,30.3,P
USGS,1105585,11/11/2018 09:30,EST,2.58,P,29.7,P
USGS,1105585,11/11/2018 09:45,EST,2.58,P,29.8,P
USGS,1105585,11/11/2018 10:00,EST,2.57,P,29.5,P
USGS,1105585,11/11/2018 10:15,EST,2.57,P,29.4,P
USGS,1105585,11/11/2018 10:30,EST,2.6,P,30.7,P
USGS,1105585,11/11/2018 10:45,EST,2.57,P,29.3,P
USGS,1105585,11/11/2018 11:00,EST,2.57,P,29.5,P
USGS,1105585,11/11/2018 11:15,EST,2.56,P,29.1,P
USGS,1105585,11/11/2018 11:30,EST,2.56,P,29.1,P
USGS,1105585,11/11/2018 11:45,EST,2.58,P,30,P
USGS,1105585,11/11/2018 12:00,EST,2.57,P,29.5,P
USGS,1105585,11/11/2018 12:15,EST,2.56,P,29.2,P
USGS,1105585,11/11/2018 12:30,EST,2.56,P,29,P
USGS,1105585,11/11/2018 12:45,EST,2.56,P,28.9,P
USGS,1105585,11/11/2018 13:00,EST,2.57,P,29.3,P
USGS,1105585,11/11/2018 13:15,EST,2.57,P,29.3,P
USGS,1105585,11/11/2018 13:30,EST,2.56,P,29.2,P
USGS,1105585,11/11/2018 13:45,EST,2.56,P,28.9,P
USGS,1105585,11/11/2018 14:00,EST,2.56,P,28.7,P
USGS,1105585,11/11/2018 14:15,EST,2.55,P,28.5,P
USGS,1105585,11/11/2018 14:30,EST,2.57,P,29.3,P
USGS,1105585,11/11/2018 14:45,EST,2.55,P,28.4,P
USGS,1105585,11/11/2018 15:00,EST,2.55,P,28.4,P
USGS,1105585,11/11/2018 15:15,EST,2.55,P,28.4,P
USGS,1105585,11/11/2018 15:30,EST,2.55,P,28.6,P
USGS,1105585,11/11/2018 15:45,EST,2.56,P,28.9,P
USGS,1105585,11/11/2018 16:00,EST,2.55,P,28.7,P
USGS,1105585,11/11/2018 16:15,EST,2.55,P,28.3,P
USGS,1105585,11/11/2018 16:30,EST,2.55,P,28.5,P
USGS,1105585,11/11/2018 16:45,EST,2.54,P,28.3,P
USGS,1105585,11/11/2018 17:00,EST,2.56,P,29.1,P
USGS,1105585,11/11/2018 17:15,EST,2.55,P,28.6,P
USGS,1105585,11/11/2018 17:30,EST,2.54,P,28,P
USGS,1105585,11/11/2018 17:45,EST,2.54,P,28.1,P
USGS,1105585,11/11/2018 18:00,EST,2.53,P,27.7,P
USGS,1105585,11/11/2018 18:15,EST,2.56,P,28.9,P
USGS,1105585,11/11/2018 18:30,EST,2.54,P,28.1,P
USGS,1105585,11/11/2018 18:45,EST,2.53,P,27.7,P
USGS,1105585,11/11/2018 19:00,EST,2.52,P,27.5,P
USGS,1105585,11/11/2018 19:15,EST,2.53,P,27.6,P
USGS,1105585,11/11/2018 19:30,EST,2.53,P,27.7,P
USGS,1105585,11/11/2018 19:45,EST,2.55,P,28.5,P
USGS,1105585,11/11/2018 20:00,EST,2.53,P,27.7,P
USGS,1105585,11/11/2018 20:15,EST,2.53,P,27.5,P
USGS,1105585,11/11/2018 20:30,EST,2.53,P,27.6,P
USGS,1105585,11/11/2018 20:45,EST,2.52,P,27.2,P
USGS,1105585,11/11/2018 21:00,EST,2.55,P,28.3,P
USGS,1105585,11/11/2018 21:15,EST,2.54,P,28,P
USGS,1105585,11/11/2018 21:30,EST,2.52,P,27.4,P
USGS,1105585,11/11/2018 21:45,EST,2.52,P,27.2,P
USGS,1105585,11/11/2018 22:00,EST,2.52,P,27.2,P
USGS,1105585,11/11/2018 22:15,EST,2.52,P,27.4,P
USGS,1105585,11/11/2018 22:30,EST,2.52,P,27.4,P
USGS,1105585,11/11/2018 22:45,EST,2.51,P,26.9,P
USGS,1105585,11/11/2018 23:00,EST,2.52,P,27,P
USGS,1105585,11/11/2018 23:15,EST,2.52,P,27,P
USGS,1105585,11/11/2018 23:30,EST,2.51,P,26.9,P
USGS,1105585,11/11/2018 23:45,EST,2.54,P,27.9,P
USGS,1105585,11/12/2018 00:00,EST,2.52,P,27.4,P
USGS,1105585,11/12/2018 00:15,EST,2.51,P,26.9,P
USGS,1105585,11/12/2018 00:30,EST,2.51,P,26.9,P
USGS,1105585,11/12/2018 00:45,EST,2.51,P,26.8,P
USGS,1105585,11/12/2018 01:00,EST,2.51,P,26.7,P
USGS,1105585,11/12/2018 01:15,EST,2.52,P,27.5,P
USGS,1105585,11/12/2018 01:30,EST,2.51,P,26.7,P
USGS,1105585,11/12/2018 01:45,EST,2.52,P,27,P
USGS,1105585,11/12/2018 02:00,EST,2.51,P,26.9,P
USGS,1105585,11/12/2018 02:15,EST,2.5,P,26.4,P
USGS,1105585,11/12/2018 02:30,EST,2.5,P,26.4,P
USGS,1105585,11/12/2018 02:45,EST,2.52,P,27,P
USGS,1105585,11/12/2018 03:00,EST,2.5,P,26.2,P
USGS,1105585,11/12/2018 03:15,EST,2.49,P,26,P
USGS,1105585,11/12/2018 03:30,EST,2.5,P,26.4,P
USGS,1105585,11/12/2018 03:45,EST,2.5,P,26.2,P
USGS,1105585,11/12/2018 04:00,EST,2.52,P,27.2,P
USGS,1105585,11/12/2018 04:15,EST,2.5,P,26.6,P
USGS,1105585,11/12/2018 04:30,EST,2.49,P,25.9,P
USGS,1105585,11/12/2018 04:45,EST,2.49,P,25.9,P
USGS,1105585,11/12/2018 05:00,EST,2.49,P,25.9,P
USGS,1105585,11/12/2018 05:15,EST,2.49,P,26.2,P
USGS,1105585,11/12/2018 05:30,EST,2.52,P,27.1,P
USGS,1105585,11/12/2018 05:45,EST,2.49,P,26.1,P
USGS,1105585,11/12/2018 06:00,EST,2.5,P,26.2,P
USGS,1105585,11/12/2018 06:15,EST,2.49,P,26,P
USGS,1105585,11/12/2018 06:30,EST,2.49,P,25.9,P
USGS,1105585,11/12/2018 06:45,EST,2.49,P,25.9,P
USGS,1105585,11/12/2018 07:00,EST,2.5,P,26.5,P
USGS,1105585,11/12/2018 07:15,EST,2.49,P,26,P
USGS,1105585,11/12/2018 07:30,EST,2.49,P,25.9,P
USGS,1105585,11/12/2018 07:45,EST,2.48,P,25.5,P
USGS,1105585,11/12/2018 08:00,EST,2.47,P,25.3,P
USGS,1105585,11/12/2018 08:15,EST,2.48,P,25.4,P
USGS,1105585,11/12/2018 08:30,EST,2.48,P,25.7,P
USGS,1105585,11/12/2018 08:45,EST,2.48,P,25.6,P
USGS,1105585,11/12/2018 09:00,EST,2.48,P,25.5,P
USGS,1105585,11/12/2018 09:15,EST,2.48,P,25.5,P
USGS,1105585,11/12/2018 09:30,EST,2.47,P,25.2,P
USGS,1105585,11/12/2018 09:45,EST,2.49,P,26.1,P
USGS,1105585,11/12/2018 10:00,EST,2.48,P,25.7,P
USGS,1105585,11/12/2018 10:15,EST,2.47,P,25.3,P
USGS,1105585,11/12/2018 10:30,EST,2.46,P,25,P
USGS,1105585,11/12/2018 10:45,EST,2.47,P,25.1,P
USGS,1105585,11/12/2018 11:00,EST,2.47,P,25.2,P
USGS,1105585,11/12/2018 11:15,EST,2.49,P,25.9,P
USGS,1105585,11/12/2018 11:30,EST,2.48,P,25.5,P
USGS,1105585,11/12/2018 11:45,EST,2.47,P,25.3,P
USGS,1105585,11/12/2018 12:00,EST,2.47,P,25.3,P
USGS,1105585,11/12/2018 12:15,EST,2.47,P,25.1,P
USGS,1105585,11/12/2018 12:30,EST,2.47,P,25.2,P
USGS,1105585,11/12/2018 12:45,EST,2.48,P,25.5,P
USGS,1105585,11/12/2018 13:00,EST,2.47,P,25.1,P
USGS,1105585,11/12/2018 13:15,EST,2.46,P,24.8,P
USGS,1105585,11/12/2018 13:30,EST,2.46,P,24.8,P
USGS,1105585,11/12/2018 13:45,EST,2.46,P,24.7,P
USGS,1105585,11/12/2018 14:00,EST,2.48,P,25.4,P
USGS,1105585,11/12/2018 14:15,EST,2.47,P,25.1,P
USGS,1105585,11/12/2018 14:30,EST,2.46,P,24.9,P
USGS,1105585,11/12/2018 14:45,EST,2.46,P,24.9,P
USGS,1105585,11/12/2018 15:00,EST,2.46,P,24.7,P
USGS,1105585,11/12/2018 15:15,EST,2.46,P,24.8,P
USGS,1105585,11/12/2018 15:30,EST,2.48,P,25.5,P
USGS,1105585,11/12/2018 15:45,EST,2.47,P,25,P
USGS,1105585,11/12/2018 16:00,EST,2.46,P,24.6,P
USGS,1105585,11/12/2018 16:15,EST,2.45,P,24.2,P
USGS,1105585,11/12/2018 16:30,EST,2.45,P,24.4,P
USGS,1105585,11/12/2018 16:45,EST,2.44,P,24.1,P
USGS,1105585,11/12/2018 17:00,EST,2.47,P,25.3,P
